accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,activity
-0.46679688,-0.87872314,0.25335693,0.328125,0.375,0.109375,Sitting Talking
-0.46289062,-0.8713989,0.2518921,0.796875,-0.0625,0.671875,Sitting Talking
-0.4638672,-0.87286377,0.23626709,-0.03125,-0.359375,0.171875,Sitting Talking
-0.4501953,-0.8521118,0.24822998,0.15625,-0.328125,-0.078125,Sitting Talking
-0.47558594,-0.87750244,0.25579834,1.640625,0.3125,0.875,Sitting Talking
-0.4621582,-0.8755493,0.23968506,-1.25,-1.59375,-0.03125,Sitting Talking
-0.46484375,-0.86968994,0.23602295,0.234375,-0.515625,-0.21875,Sitting Talking
-0.4675293,-0.88897705,0.25238037,1.234375,-0.15625,0.375,Sitting Talking
-0.45483398,-0.86309814,0.24432373,-0.21875,-1.125,0.203125,Sitting Talking
-0.46166992,-0.85894775,0.23382568,-0.484375,0.859375,0.8125,Sitting Talking
-0.45922852,-0.8599243,0.25335693,0.484375,0.15625,0.625,Sitting Talking
-0.46313477,-0.8740845,0.2514038,1.1875,-0.6875,0.125,Sitting Talking
-0.46826172,-0.87677,0.24334717,-0.375,-1.15625,0.03125,Sitting Talking
-0.45703125,-0.86724854,0.24212646,-0.4375,-0.390625,-0.34375,Sitting Talking
-0.46166992,-0.87213135,0.24334717,-0.1875,0.8125,0.328125,Sitting Talking
-0.46411133,-0.8706665,0.246521,-0.390625,-0.6875,-0.03125,Sitting Talking
-0.45361328,-0.8579712,0.24285889,-0.453125,-0.390625,0.421875,Sitting Talking
-0.4580078,-0.86309814,0.24407959,0.75,0.515625,0.609375,Sitting Talking
-0.46533203,-0.8748169,0.25091553,-0.3125,-0.09375,0.484375,Sitting Talking
-0.47265625,-0.89434814,0.262146,-2.078125,0.46875,0.375,Sitting Talking
-0.47021484,-0.8948364,0.25872803,-2.015625,-1.0,0.140625,Sitting Talking
-0.45385742,-0.87091064,0.25213623,-1.578125,-1.34375,-0.6875,Sitting Talking
-0.44848633,-0.8665161,0.2584839,-3.0625,-0.265625,-0.421875,Sitting Talking
-0.45825195,-0.8765259,0.2592163,-3.578125,0.9375,0.484375,Sitting Talking
-0.46240234,-0.86846924,0.25604248,-2.515625,0.09375,0.546875,Sitting Talking
-0.45263672,-0.8596802,0.26263428,-2.09375,-1.0625,-0.234375,Sitting Talking
-0.44726562,-0.8555298,0.25213623,-1.171875,-0.796875,0.015625,Sitting Talking
-0.44067383,-0.8418579,0.2597046,0.96875,-0.453125,0.359375,Sitting Talking
-0.45898438,-0.8555298,0.27264404,1.890625,0.375,0.9375,Sitting Talking
-0.47680664,-0.8882446,0.26971436,1.75,0.0625,0.90625,Sitting Talking
-0.46240234,-0.8748169,0.25750732,1.625,-1.984375,0.109375,Sitting Talking
-0.4489746,-0.8623657,0.2555542,1.890625,-1.109375,-0.59375,Sitting Talking
-0.453125,-0.8694458,0.26385498,0.609375,0.4375,-0.125,Sitting Talking
-0.47094727,-0.8826294,0.2592163,-0.21875,-1.25,0.265625,Sitting Talking
-0.45874023,-0.8850708,0.25897217,-1.359375,-1.453125,0.15625,Sitting Talking
-0.44873047,-0.8533325,0.26116943,0.859375,0.078125,0.3125,Sitting Talking
-0.4580078,-0.8545532,0.2506714,2.375,0.609375,0.703125,Sitting Talking
-0.46801758,-0.8599243,0.26922607,2.46875,-0.796875,0.328125,Sitting Talking
-0.45996094,-0.88604736,0.24383545,-0.078125,-1.1875,0.078125,Sitting Talking
-0.4519043,-0.86016846,0.2526245,0.28125,-0.765625,-0.5625,Sitting Talking
-0.46704102,-0.87579346,0.25531006,-0.046875,0.4375,0.3125,Sitting Talking
-0.46826172,-0.87677,0.25408936,0.28125,-1.09375,0.3125,Sitting Talking
-0.44921875,-0.8674927,0.25042725,0.265625,-0.375,0.171875,Sitting Talking
-0.45776367,-0.8616333,0.25091553,0.78125,-0.203125,0.546875,Sitting Talking
-0.46142578,-0.86846924,0.25286865,-1.140625,-0.734375,-0.03125,Sitting Talking
-0.45776367,-0.8731079,0.25897217,-0.734375,-0.40625,0.21875,Sitting Talking
-0.45922852,-0.8723755,0.246521,0.9375,0.09375,0.65625,Sitting Talking
-0.4560547,-0.86505127,0.25115967,0.828125,-0.78125,-0.015625,Sitting Talking
-0.4555664,-0.8677368,0.25238037,0.359375,-0.546875,0.1875,Sitting Talking
-0.4572754,-0.87042236,0.25408936,0.109375,-0.453125,0.203125,Sitting Talking
-0.4580078,-0.8677368,0.24505615,0.15625,-1.046875,0.203125,Sitting Talking
-0.45458984,-0.86968994,0.24920654,0.46875,-0.46875,-0.0625,Sitting Talking
-0.46557617,-0.8804321,0.25042725,0.921875,-0.453125,0.5625,Sitting Talking
-0.45507812,-0.8648071,0.24969482,0.359375,-0.84375,0.265625,Sitting Talking
-0.45458984,-0.8706665,0.24163818,0.40625,-0.296875,0.15625,Sitting Talking
-0.45947266,-0.87506104,0.24822998,0.765625,-0.328125,0.09375,Sitting Talking
-0.46264648,-0.8809204,0.24603271,0.59375,-0.171875,0.6875,Sitting Talking
-0.453125,-0.8694458,0.23065186,-1.359375,-0.140625,0.171875,Sitting Talking
-0.45141602,-0.8587036,0.24383545,0.109375,1.734375,0.609375,Sitting Talking
-0.4650879,-0.8904419,0.2645874,1.921875,1.40625,1.390625,Sitting Talking
-0.4658203,-0.88726807,0.2567749,-1.125,-1.15625,0.46875,Sitting Talking
-0.45996094,-0.8460083,0.2526245,0.140625,-0.5,0.296875,Sitting Talking
-0.45239258,-0.8530884,0.24505615,1.84375,-0.9375,0.015625,Sitting Talking
-0.45654297,-0.8833618,0.25823975,2.046875,-0.9375,-0.1875,Sitting Talking
-0.46533203,-0.9006958,0.24481201,1.828125,-0.453125,0.0625,Sitting Talking
-0.45996094,-0.8689575,0.22991943,-0.609375,-2.671875,-0.953125,Sitting Talking
-0.4477539,-0.85162354,0.24163818,0.59375,-0.78125,-0.625,Sitting Talking
-0.4609375,-0.88067627,0.24090576,0.0625,-0.015625,0.828125,Sitting Talking
-0.45996094,-0.8789673,0.2411499,0.125,-1.265625,0.125,Sitting Talking
-0.45922852,-0.86676025,0.23919678,0.9375,-0.84375,-0.234375,Sitting Talking
-0.45092773,-0.85601807,0.23724365,0.03125,-0.890625,-0.296875,Sitting Talking
-0.4580078,-0.87506104,0.24041748,-0.015625,0.03125,0.421875,Sitting Talking
-0.46899414,-0.89190674,0.2374878,-0.734375,0.296875,0.890625,Sitting Talking
-0.46142578,-0.87506104,0.24285889,0.375,-0.75,-0.015625,Sitting Talking
-0.4555664,-0.86138916,0.24334717,1.390625,-0.515625,-0.03125,Sitting Talking
-0.4543457,-0.8562622,0.23162842,0.46875,-0.296875,0.59375,Sitting Talking
-0.46411133,-0.8718872,0.23602295,-1.359375,-0.5,0.265625,Sitting Talking
-0.45507812,-0.8735962,0.24603271,0.078125,-0.765625,0.015625,Sitting Talking
-0.46264648,-0.87213135,0.2411499,1.625,-0.4375,0.078125,Sitting Talking
-0.46313477,-0.86920166,0.23431396,0.453125,-0.40625,0.234375,Sitting Talking
-0.4645996,-0.8779907,0.24359131,0.0,-0.890625,0.25,Sitting Talking
-0.45507812,-0.8753052,0.23895264,0.03125,-0.25,0.359375,Sitting Talking
-0.4633789,-0.8665161,0.2411499,1.53125,-0.453125,-0.171875,Sitting Talking
-0.4609375,-0.87384033,0.22601318,-0.9375,-1.375,0.140625,Sitting Talking
-0.46069336,-0.86138916,0.22210693,-0.625,-0.59375,-0.265625,Sitting Talking
-0.4609375,-0.8936157,0.23919678,1.609375,0.4375,0.703125,Sitting Talking
-0.4645996,-0.88360596,0.24945068,0.09375,-0.390625,0.3125,Sitting Talking
-0.45532227,-0.85894775,0.2296753,-0.453125,-0.421875,0.359375,Sitting Talking
-0.4645996,-0.8579712,0.23162842,0.328125,0.15625,0.40625,Sitting Talking
-0.45922852,-0.8753052,0.23944092,0.03125,-0.625,-0.140625,Sitting Talking
-0.4580078,-0.88116455,0.2321167,-0.171875,-0.53125,0.28125,Sitting Talking
-0.45483398,-0.86431885,0.23577881,0.671875,-0.625,0.375,Sitting Talking
-0.4633789,-0.8621216,0.23577881,1.40625,0.34375,0.6875,Sitting Talking
-0.47338867,-0.89434814,0.23382568,-0.09375,-0.40625,0.359375,Sitting Talking
-0.453125,-0.8826294,0.22650146,-0.59375,-1.4375,0.0625,Sitting Talking
-0.44628906,-0.86065674,0.23577881,1.328125,0.328125,0.234375,Sitting Talking
-0.46557617,-0.86431885,0.23919678,0.796875,-0.328125,0.46875,Sitting Talking
-0.4567871,-0.87164307,0.23406982,0.421875,-1.25,0.296875,Sitting Talking
-0.45629883,-0.8880005,0.23187256,0.671875,-0.78125,0.140625,Sitting Talking
-0.46142578,-0.87872314,0.22210693,0.5625,-1.0,-0.328125,Sitting Talking
-0.45654297,-0.8677368,0.21942139,-0.65625,-1.171875,-0.65625,Sitting Talking
-0.4638672,-0.8760376,0.23919678,-0.34375,0.6875,0.375,Sitting Talking
-0.47021484,-0.88409424,0.2333374,0.28125,-0.296875,0.875,Sitting Talking
-0.45874023,-0.87823486,0.23016357,0.421875,-1.234375,-0.03125,Sitting Talking
-0.4567871,-0.8682251,0.22625732,-0.109375,-0.25,-0.03125,Sitting Talking
-0.45776367,-0.8665161,0.2296753,-0.109375,-0.34375,0.265625,Sitting Talking
-0.4501953,-0.86138916,0.2321167,0.34375,-0.359375,0.265625,Sitting Talking
-0.46362305,-0.8740845,0.2345581,1.03125,0.90625,0.921875,Sitting Talking
-0.46362305,-0.8899536,0.22137451,-1.546875,-0.328125,0.421875,Sitting Talking
-0.45336914,-0.8887329,0.25701904,0.453125,0.671875,-0.171875,Sitting Talking
-0.47265625,-0.892395,0.25042725,-2.0625,1.171875,0.71875,Sitting Talking
-0.46533203,-0.8479614,0.23699951,-2.34375,-0.015625,0.453125,Sitting Talking
-0.46484375,-0.8789673,0.25579834,-2.796875,-0.265625,0.078125,Sitting Talking
-0.45239258,-0.8843384,0.25164795,-5.40625,-0.4375,-0.484375,Sitting Talking
-0.45361328,-0.86309814,0.23236084,-3.203125,-0.15625,0.21875,Sitting Talking
-0.4482422,-0.85723877,0.24725342,-1.484375,-0.734375,-0.046875,Sitting Talking
-0.45336914,-0.85943604,0.2538452,-0.453125,0.140625,0.328125,Sitting Talking
-0.46264648,-0.86138916,0.2411499,1.328125,-0.078125,1.125,Sitting Talking
-0.4404297,-0.8467407,0.25408936,1.625,-1.34375,0.421875,Sitting Talking
-0.4572754,-0.8731079,0.26654053,3.34375,0.046875,0.46875,Sitting Talking
-0.47998047,-0.90460205,0.2321167,-0.09375,-2.046875,0.328125,Sitting Talking
-0.44335938,-0.85406494,0.23358154,0.09375,-3.71875,-1.5625,Sitting Talking
-0.44677734,-0.85772705,0.23675537,2.265625,0.328125,-0.078125,Sitting Talking
-0.47045898,-0.88531494,0.23675537,0.46875,-0.171875,0.25,Sitting Talking
-0.47021484,-0.90045166,0.25286865,-0.109375,0.71875,0.796875,Sitting Talking
-0.45361328,-0.88604736,0.24554443,-0.265625,0.46875,0.984375,Sitting Talking
-0.4399414,-0.84869385,0.23797607,2.484375,-1.515625,-0.625,Sitting Talking
-0.44970703,-0.835022,0.24188232,2.1875,-0.640625,-0.640625,Sitting Talking
-0.47460938,-0.8701782,0.2345581,-0.703125,0.4375,1.046875,Sitting Talking
-0.47631836,-0.9104614,0.23504639,-1.484375,-0.984375,0.546875,Sitting Talking
-0.4489746,-0.9006958,0.23699951,-0.265625,-1.65625,-0.484375,Sitting Talking
-0.45117188,-0.87164307,0.24090576,1.890625,0.1875,0.234375,Sitting Talking
-0.4638672,-0.8574829,0.22601318,0.8125,0.28125,0.828125,Sitting Talking
-0.4621582,-0.86065674,0.2411499,0.46875,-0.5,0.25,Sitting Talking
-0.46020508,-0.8740845,0.23529053,-0.734375,-1.09375,-0.328125,Sitting Talking
-0.4555664,-0.87213135,0.23675537,-0.578125,0.5625,0.109375,Sitting Talking
-0.45288086,-0.87750244,0.23919678,0.875,-0.3125,0.4375,Sitting Talking
-0.4555664,-0.8765259,0.24578857,-0.25,-1.15625,-0.09375,Sitting Talking
-0.45483398,-0.8867798,0.2489624,-2.59375,1.234375,0.875,Sitting Talking
-0.47851562,-0.8909302,0.2489624,-2.78125,1.828125,1.546875,Sitting Talking
-0.45654297,-0.8689575,0.24066162,-0.65625,-2.734375,-0.8125,Sitting Talking
-0.44555664,-0.8508911,0.246521,-1.90625,-1.5,-1.234375,Sitting Talking
-0.4416504,-0.866272,0.24383545,-3.390625,0.609375,-0.25,Sitting Talking
-0.45922852,-0.88409424,0.2489624,-1.84375,1.46875,1.203125,Sitting Talking
-0.4663086,-0.88848877,0.26287842,-0.4375,-1.03125,-0.03125,Sitting Talking
-0.45703125,-0.8562622,0.24359131,-0.40625,-1.0,-0.125,Sitting Talking
-0.4555664,-0.8479614,0.24310303,-0.59375,-0.28125,0.21875,Sitting Talking
-0.44677734,-0.8555298,0.25164795,-0.46875,0.03125,0.734375,Sitting Talking
-0.45629883,-0.8623657,0.2687378,1.953125,-0.46875,0.53125,Sitting Talking
-0.47338867,-0.89849854,0.25726318,2.890625,-1.15625,0.390625,Sitting Talking
-0.45654297,-0.86846924,0.23968506,0.890625,-1.640625,0.09375,Sitting Talking
-0.45117188,-0.8491821,0.2506714,1.125,-0.328125,-0.03125,Sitting Talking
-0.46484375,-0.8735962,0.25408936,0.515625,0.0625,0.265625,Sitting Talking
-0.46362305,-0.88482666,0.25091553,-0.765625,-1.484375,0.0625,Sitting Talking
-0.45239258,-0.8753052,0.2506714,0.1875,-1.0,-0.234375,Sitting Talking
-0.4580078,-0.86968994,0.23895264,-0.3125,-0.859375,-0.0625,Sitting Talking
-0.45336914,-0.8518677,0.25335693,1.515625,-0.359375,-0.15625,Sitting Talking
-0.46166992,-0.88604736,0.24627686,0.921875,0.03125,0.828125,Sitting Talking
-0.4543457,-0.86920166,0.23162842,-0.265625,-1.5,-0.03125,Sitting Talking
-0.45458984,-0.8652954,0.22528076,0.6875,-0.640625,-0.46875,Sitting Talking
-0.46679688,-0.8875122,0.2477417,0.3125,-0.140625,0.21875,Sitting Talking
-0.4645996,-0.8735962,0.24822998,-0.5625,-0.125,0.765625,Sitting Talking
-0.46166992,-0.8640747,0.23944092,0.390625,-0.234375,0.625,Sitting Talking
-0.4543457,-0.8711548,0.2518921,0.578125,-0.453125,0.03125,Sitting Talking
-0.45947266,-0.8735962,0.24676514,0.09375,-0.328125,0.25,Sitting Talking
-0.45117188,-0.86260986,0.24603271,0.015625,-0.28125,0.765625,Sitting Talking
-0.45922852,-0.8596802,0.24334717,0.375,0.0,0.5625,Sitting Talking
-0.4633789,-0.8831177,0.24749756,0.5,-0.734375,0.375,Sitting Talking
-0.4621582,-0.8726196,0.2374878,-0.28125,-1.265625,-0.078125,Sitting Talking
-0.45825195,-0.8713989,0.2387085,1.21875,-0.28125,0.34375,Sitting Talking
-0.46362305,-0.8726196,0.24334717,0.265625,-0.375,0.25,Sitting Talking
-0.45898438,-0.87091064,0.2321167,-0.59375,-0.640625,-0.078125,Sitting Talking
-0.4560547,-0.8760376,0.2489624,0.28125,-0.25,0.046875,Sitting Talking
-0.46313477,-0.86968994,0.24432373,0.171875,-0.53125,0.109375,Sitting Talking
-0.45776367,-0.86309814,0.23773193,0.09375,-0.671875,-0.078125,Sitting Talking
-0.46020508,-0.8731079,0.24456787,-0.453125,-0.09375,0.171875,Sitting Talking
-0.46557617,-0.87384033,0.2423706,-0.109375,-0.28125,0.46875,Sitting Talking
-0.4560547,-0.85943604,0.24163818,0.734375,-0.890625,0.125,Sitting Talking
-0.45458984,-0.86798096,0.23529053,0.65625,-0.671875,0.4375,Sitting Talking
-0.45507812,-0.8699341,0.2399292,1.296875,-0.03125,0.515625,Sitting Talking
-0.46801758,-0.8740845,0.24822998,0.65625,-0.59375,0.203125,Sitting Talking
-0.4658203,-0.87872314,0.2411499,1.03125,-1.140625,-0.078125,Sitting Talking
-0.45825195,-0.8796997,0.2255249,-0.90625,-1.640625,-0.3125,Sitting Talking
-0.4489746,-0.85772705,0.23553467,0.28125,0.375,-0.453125,Sitting Talking
-0.46411133,-0.8779907,0.24090576,1.34375,-0.0625,0.640625,Sitting Talking
-0.4555664,-0.87286377,0.23773193,-0.984375,-1.078125,-0.015625,Sitting Talking
-0.46191406,-0.86798096,0.2387085,-0.5,0.484375,0.359375,Sitting Talking
-0.4675293,-0.8711548,0.23968506,0.578125,0.171875,0.578125,Sitting Talking
-0.46044922,-0.8599243,0.24310303,0.859375,-1.5625,-0.296875,Sitting Talking
-0.4584961,-0.8880005,0.22576904,-0.203125,-0.703125,0.5,Sitting Talking
-0.44970703,-0.85162354,0.2399292,0.640625,-0.015625,0.484375,Sitting Talking
-0.46118164,-0.878479,0.23895264,0.21875,0.578125,0.625,Sitting Talking
-0.46411133,-0.8755493,0.2411499,0.84375,-1.28125,0.0625,Sitting Talking
-0.4543457,-0.8701782,0.23162842,0.546875,-0.859375,0.59375,Sitting Talking
-0.45361328,-0.8699341,0.23138428,0.765625,0.171875,0.625,Sitting Talking
-0.4638672,-0.8850708,0.22088623,-0.09375,-0.640625,0.203125,Sitting Talking
-0.4543457,-0.8694458,0.23431396,-0.3125,-0.5,-0.21875,Sitting Talking
-0.45629883,-0.87628174,0.2411499,0.546875,0.6875,0.46875,Sitting Talking
-0.46020508,-0.8755493,0.24456787,0.328125,-0.125,0.640625,Sitting Talking
-0.46069336,-0.8677368,0.23968506,0.53125,-1.296875,0.0,Sitting Talking
-0.45117188,-0.866272,0.22894287,0.53125,-0.609375,-0.03125,Sitting Talking
-0.45410156,-0.86602783,0.23309326,0.765625,-0.46875,0.125,Sitting Talking
-0.46435547,-0.8735962,0.23260498,0.140625,-0.84375,0.109375,Sitting Talking
-0.46264648,-0.88067627,0.21673584,-0.875,-1.78125,-0.078125,Sitting Talking
-0.45043945,-0.86602783,0.22259521,0.21875,-0.625,-0.21875,Sitting Talking
-0.46484375,-0.87945557,0.23504639,0.328125,0.5625,0.828125,Sitting Talking
-0.45703125,-0.86676025,0.23626709,1.0,-0.546875,0.484375,Sitting Talking
-0.46411133,-0.8833618,0.22479248,0.171875,-1.1875,-0.078125,Sitting Talking
-0.4543457,-0.8670044,0.22283936,-0.90625,-0.640625,-0.4375,Sitting Talking
-0.46435547,-0.87457275,0.22821045,0.9375,-0.015625,0.203125,Sitting Talking
-0.47192383,-0.89849854,0.23236084,-0.453125,-0.890625,0.46875,Sitting Talking
-0.45141602,-0.85601807,0.22137451,-1.28125,-1.09375,-0.015625,Sitting Talking
-0.45629883,-0.8604126,0.2321167,0.734375,0.890625,0.453125,Sitting Talking
-0.46801758,-0.87091064,0.23358154,1.25,-0.0625,0.765625,Sitting Talking
-0.46557617,-0.87579346,0.2230835,0.0,-1.328125,0.328125,Sitting Talking
-0.44555664,-0.87628174,0.2255249,-0.453125,-0.5625,0.125,Sitting Talking
-0.4572754,-0.8694458,0.22918701,0.359375,0.765625,0.421875,Sitting Talking
-0.46484375,-0.88897705,0.23431396,1.234375,-0.484375,0.28125,Sitting Talking
-0.45922852,-0.87042236,0.2243042,0.546875,-1.796875,0.0,Sitting Talking
-0.4560547,-0.8657837,0.21624756,-0.453125,-0.640625,0.203125,Sitting Talking
-0.45874023,-0.8713989,0.22772217,-0.015625,-0.109375,-0.09375,Sitting Talking
-0.4609375,-0.8753052,0.23016357,-1.09375,-0.640625,-0.21875,Sitting Talking
-0.4645996,-0.8765259,0.23919678,0.0,0.0625,0.421875,Sitting Talking
-0.45825195,-0.880188,0.22332764,0.078125,-0.3125,0.421875,Sitting Talking
-0.45361328,-0.85943604,0.22943115,0.921875,-0.421875,0.078125,Sitting Talking
-0.46020508,-0.8845825,0.22625732,0.171875,0.234375,0.28125,Sitting Talking
-0.45703125,-0.8755493,0.22601318,0.4375,-0.890625,0.34375,Sitting Talking
-0.46044922,-0.8706665,0.23162842,0.375,-1.046875,0.125,Sitting Talking
-0.4543457,-0.86846924,0.22528076,0.671875,-0.734375,0.234375,Sitting Talking
0.5805664,-0.0335083,-0.78863525,-0.578125,6.03125,0.734375,Lying down on stomach Coughing
0.5437012,-0.03326416,-0.80059814,-0.296875,6.75,0.53125,Lying down on stomach Coughing
0.5708008,-0.026184082,-0.8369751,0.125,3.0,0.09375,Lying down on stomach Coughing
0.5600586,-0.035461426,-0.8140259,0.71875,1.109375,0.046875,Lying down on stomach Coughing
0.54956055,-0.031311035,-0.7854614,1.515625,0.828125,0.515625,Lying down on stomach Coughing
0.5473633,-0.029846191,-0.77056885,1.390625,0.828125,0.5,Lying down on stomach Coughing
0.5373535,-0.028869629,-0.7695923,1.3125,1.015625,0.390625,Lying down on stomach Coughing
0.5432129,-0.024963379,-0.7815552,-0.25,0.8125,-0.171875,Lying down on stomach Coughing
0.53564453,-0.024719238,-0.7805786,-0.6875,0.765625,-0.390625,Lying down on stomach Coughing
0.5371094,-0.026428223,-0.7839966,-1.125,0.09375,-0.5,Lying down on stomach Coughing
0.5480957,-0.028869629,-0.79571533,-1.5625,-0.375,-0.53125,Lying down on stomach Coughing
0.5493164,-0.031311035,-0.7871704,-0.421875,-0.625,-0.03125,Lying down on stomach Coughing
0.5554199,-0.035217285,-0.7962036,-0.390625,-1.3125,0.171875,Lying down on stomach Coughing
0.5373535,-0.046203613,-0.80303955,2.0625,-1.1875,1.03125,Lying down on stomach Coughing
0.51293945,-0.027404785,-0.74224854,3.609375,-1.03125,1.875,Lying down on stomach Coughing
0.54003906,-0.02178955,-0.7925415,0.640625,-0.59375,0.609375,Lying down on stomach Coughing
0.5480957,-0.02545166,-0.7996216,-0.71875,-2.71875,-0.28125,Lying down on stomach Coughing
0.5578613,-0.029846191,-0.79522705,0.15625,-3.203125,-0.078125,Lying down on stomach Coughing
0.55981445,-0.027648926,-0.7871704,0.546875,-2.703125,0.453125,Lying down on stomach Coughing
0.5620117,-0.022277832,-0.77960205,0.546875,-2.15625,0.5625,Lying down on stomach Coughing
0.55737305,-0.023010254,-0.78302,0.546875,-2.421875,0.703125,Lying down on stomach Coughing
0.5529785,-0.022033691,-0.77545166,-0.046875,-3.15625,0.109375,Lying down on stomach Coughing
0.5493164,-0.025939941,-0.769104,-0.78125,-3.75,-0.15625,Lying down on stomach Coughing
0.5703125,-0.022277832,-0.8130493,-0.9375,-7.09375,-0.609375,Lying down on stomach Coughing
0.54711914,-0.024475098,-0.77349854,-3.265625,-3.90625,-0.65625,Lying down on stomach Coughing
0.5683594,-0.047424316,-0.70880127,-1.3125,-2.703125,-0.953125,Lying down on stomach Coughing
0.57958984,-0.038391113,-0.74420166,-3.390625,-1.890625,-1.8125,Lying down on stomach Coughing
0.5986328,-0.04840088,-0.74005127,-1.140625,-0.5,-0.328125,Lying down on stomach Coughing
0.6008301,-0.03741455,-0.7732544,-0.390625,-0.53125,0.3125,Lying down on stomach Coughing
0.58203125,-0.030334473,-0.75616455,-1.15625,0.0625,-0.09375,Lying down on stomach Coughing
0.5878906,-0.046203613,-0.7752075,-1.78125,1.0,-0.5,Lying down on stomach Coughing
0.57250977,-0.04425049,-0.7581177,-2.28125,1.859375,-0.796875,Lying down on stomach Coughing
0.56030273,-0.05303955,-0.70635986,-1.296875,2.078125,-0.15625,Lying down on stomach Coughing
0.55737305,-0.06427002,-0.7090454,0.21875,0.796875,0.265625,Lying down on stomach Coughing
0.59277344,-0.039367676,-0.82769775,0.515625,-0.1875,0.65625,Lying down on stomach Coughing
0.57299805,-0.046691895,-0.7786255,-0.34375,-1.171875,0.015625,Lying down on stomach Coughing
0.5769043,-0.042541504,-0.80670166,-0.3125,-1.09375,-0.109375,Lying down on stomach Coughing
0.56689453,-0.024719238,-0.8179321,-1.34375,-1.171875,-2.109375,Lying down on stomach Coughing
0.609375,-0.089904785,-0.710022,-1.109375,4.75,-0.1875,Lying down on stomach Coughing
0.56640625,-0.08648682,-0.69659424,0.390625,1.9375,0.578125,Lying down on stomach Coughing
0.56152344,-0.04840088,-0.74542236,1.59375,0.578125,1.5,Lying down on stomach Coughing
0.5419922,-0.043762207,-0.7185669,1.96875,-1.453125,1.40625,Lying down on stomach Coughing
0.56103516,-0.04888916,-0.7761841,0.953125,-0.046875,1.359375,Lying down on stomach Coughing
0.57592773,-0.043762207,-0.7896118,0.390625,0.125,0.5,Lying down on stomach Coughing
0.57592773,-0.05206299,-0.78448486,-0.859375,0.09375,-0.046875,Lying down on stomach Coughing
0.5871582,-0.043518066,-0.8364868,-0.078125,-0.28125,0.140625,Lying down on stomach Coughing
0.57836914,-0.051574707,-0.80352783,-0.46875,-0.578125,0.078125,Lying down on stomach Coughing
0.5727539,-0.042297363,-0.79278564,0.046875,-1.03125,0.453125,Lying down on stomach Coughing
0.5720215,-0.034729004,-0.8377075,-0.34375,-1.09375,-0.171875,Lying down on stomach Coughing
0.5292969,-0.059387207,-0.6992798,-1.1875,-0.6875,-0.15625,Lying down on stomach Coughing
0.54345703,-0.06573486,-0.673645,-0.203125,-0.453125,0.171875,Lying down on stomach Coughing
0.5576172,-0.054992676,-0.7527466,0.390625,0.6875,0.25,Lying down on stomach Coughing
0.5522461,-0.06427002,-0.7144165,0.734375,0.28125,0.609375,Lying down on stomach Coughing
0.5629883,-0.0491333,-0.7571411,0.515625,1.59375,1.03125,Lying down on stomach Coughing
0.5666504,-0.051574707,-0.80670166,-0.109375,3.25,0.953125,Lying down on stomach Coughing
0.564209,-0.041809082,-0.8110962,-0.34375,2.96875,0.5,Lying down on stomach Coughing
0.5644531,-0.050354004,-0.815979,-0.03125,2.0625,0.546875,Lying down on stomach Coughing
0.5522461,-0.05303955,-0.7942505,0.4375,1.625,0.53125,Lying down on stomach Coughing
0.53686523,-0.04937744,-0.77471924,1.15625,1.546875,0.625,Lying down on stomach Coughing
0.5407715,-0.049865723,-0.78619385,0.578125,1.046875,0.34375,Lying down on stomach Coughing
0.5395508,-0.045959473,-0.77423096,0.484375,1.03125,0.171875,Lying down on stomach Coughing
0.5407715,-0.043029785,-0.7893677,0.203125,1.0,-0.140625,Lying down on stomach Coughing
0.5402832,-0.04425049,-0.7839966,0.59375,0.75,-0.15625,Lying down on stomach Coughing
0.53686523,-0.039123535,-0.7781372,0.9375,0.921875,-0.078125,Lying down on stomach Coughing
0.53881836,-0.044006348,-0.7888794,0.3125,0.5,-0.0625,Lying down on stomach Coughing
0.5390625,-0.047180176,-0.79400635,-0.171875,0.375,-0.140625,Lying down on stomach Coughing
0.5354004,-0.04058838,-0.78253174,-1.015625,-0.296875,-0.203125,Lying down on stomach Coughing
0.5344238,-0.04083252,-0.7896118,-2.21875,-0.578125,-0.5,Lying down on stomach Coughing
0.53515625,-0.04473877,-0.7871704,-2.75,-1.34375,-0.609375,Lying down on stomach Coughing
0.5563965,-0.05255127,-0.82403564,-0.234375,-2.09375,0.078125,Lying down on stomach Coughing
0.54174805,-0.057678223,-0.8057251,2.640625,-2.703125,1.625,Lying down on stomach Coughing
0.4958496,-0.047668457,-0.7107544,6.265625,-0.265625,2.6875,Lying down on stomach Coughing
0.5463867,-0.03375244,-0.81329346,0.015625,-2.65625,-0.109375,Lying down on stomach Coughing
0.56640625,-0.039367676,-0.8088989,-0.78125,-3.421875,-0.703125,Lying down on stomach Coughing
0.55737305,-0.04522705,-0.78692627,0.734375,-3.0625,0.546875,Lying down on stomach Coughing
0.55371094,-0.035949707,-0.77008057,1.109375,-2.328125,0.765625,Lying down on stomach Coughing
0.5617676,-0.034484863,-0.79034424,0.015625,-1.96875,0.484375,Lying down on stomach Coughing
0.5510254,-0.03765869,-0.7776489,-0.5,-2.828125,0.1875,Lying down on stomach Coughing
0.54589844,-0.04156494,-0.75860596,-1.5,-3.40625,-0.375,Lying down on stomach Coughing
